edinet_code,sec_code,doc_id,filer_name,period_end,submit_date,doc_description
E00239,1844,S100WWZA,株式会社大盛工業,2025-07-31,2025-10-28,有価証券報告書－第59期(2024/08/01－2025/07/31)
E30699,3193,S100WWX8,株式会社エターナルホスピタリティグループ,2025-07-31,2025-10-28,有価証券報告書－第39期(2024/08/01－2025/07/31)
E26369,3662,S100WXAF,株式会社エイチームホールディングス,2025-07-31,2025-10-28,有価証券報告書－第26期(2024/08/01－2025/07/31)
E32119,2424,S100WX02,株式会社ブラス,2025-07-31,2025-10-28,有価証券報告書－第22期(2024/08/01－2025/07/31)
E34853,4446,S100WXDJ,Ｌｉｎｋ－Ｕグループ株式会社,2025-07-31,2025-10-29,有価証券報告書－第12期(2024/08/01－2025/07/31)
E05635,3816,S100WXEV,株式会社大和コンピューター,2025-07-31,2025-10-29,有価証券報告書－第49期(2024/08/01－2025/07/31)
E00735,7850,S100WXH6,総合商研株式会社,2025-07-31,2025-10-29,有価証券報告書－第54期(2024/08/01－2025/07/31)
E32254,3539,S100WWAM,株式会社ＪＭホールディングス,2025-07-31,2025-10-30,有価証券報告書－第47期(2024/08/01－2025/07/31)
E35125,7682,S100WXPT,株式会社浜木綿,2025-07-31,2025-10-30,有価証券報告書－第58期(2024/08/01－2025/07/31)
E33235,3988,S100WXMD,株式会社ＳＹＳホールディングス,2025-07-31,2025-10-30,有価証券報告書－第12期(2024/08/01－2025/07/31)
E04024,8927,S100WXQ6,株式会社明豊エンタープライズ,2025-07-31,2025-10-31,有価証券報告書－第57期(2024/08/01－2025/07/31)
E02995,3035,S100WXKZ,ケイティケイ株式会社,2025-08-20,2025-11-11,有価証券報告書－第54期(2024/08/21－2025/08/20)
E03270,7513,S100X50A,株式会社コジマ,2025-08-31,2025-11-17,有価証券報告書－第63期(2024/09/01－2025/08/31)
E30454,9414,S100X54M,日本ＢＳ放送株式会社,2025-08-31,2025-11-18,有価証券報告書－第27期(2024/09/01－2025/08/31)
E02340,7730,S100X59Q,マニー株式会社,2025-08-31,2025-11-18,有価証券報告書－第66期(2024/09/01－2025/08/31)
E02809,7447,S100X5AK,ナガイレーベン株式会社,2025-08-31,2025-11-19,有価証券報告書－第76期(2024/09/01－2025/08/31)
E02896,7607,S100X5L9,株式会社進和,2025-08-31,2025-11-19,有価証券報告書－第75期(2024/09/01－2025/08/31)
E03481,3048,S100X5J8,株式会社ビックカメラ,2025-08-31,2025-11-19,有価証券報告書－第45期(2024/09/01－2025/08/31)
E00246,1997,S100X59V,暁飯島工業株式会社,2025-08-31,2025-11-19,有価証券報告書－第72期(2024/09/01－2025/08/31)
E03044,8254,S100X51A,株式会社さいか屋,2025-08-31,2025-11-19,有価証券報告書－第94期(2024/09/01－2025/08/31)
E05042,4728,S100X5JM,株式会社トーセ,2025-08-31,2025-11-20,有価証券報告書－第46期(2024/09/01－2025/08/31)
E04981,4668,S100X5JB,株式会社明光ネットワークジャパン,2025-08-31,2025-11-20,有価証券報告書－第41期(2024/09/01－2025/08/31)
E02478,6159,S100X5M8,ミクロン精密株式会社,2025-08-31,2025-11-20,有価証券報告書－第66期(2024/09/01－2025/08/31)
E25443,3168,S100X5OB,株式会社ＭＥＲＦ,2025-08-31,2025-11-20,有価証券報告書－第40期(2024/09/01－2025/08/31)
E32397,6199,S100X5OA,株式会社セラク,2025-08-31,2025-11-20,有価証券報告書－第38期(2024/09/01－2025/08/31)
E00600,8127,S100X5IF,ヤマトインターナショナル株式会社,2025-08-31,2025-11-20,有価証券報告書－第79期(2024/09/01－2025/08/31)
E30969,3697,S100X63F,株式会社ＳＨＩＦＴ,2025-08-31,2025-11-21,有価証券報告書－第20期(2024/09/01－2025/08/31)
E35488,7085,S100X61U,株式会社カーブスホールディングス,2025-08-31,2025-11-21,有価証券報告書－第17期(2024/09/01－2025/08/31)
E00617,3607,S100X5IQ,株式会社クラウディアホールディングス,2025-08-31,2025-11-21,有価証券報告書－第49期(2024/09/01－2025/08/31)
E03248,7453,S100X5NI,株式会社　良品計画,2025-08-31,2025-11-21,有価証券報告書－第47期(2024/09/01－2025/08/31)
E03223,9979,S100X5DP,株式会社大庄,2025-08-31,2025-11-25,有価証券報告書－第54期(2024/09/01－2025/08/31)
E01465,6264,S100X6CU,株式会社マルマエ,2025-08-31,2025-11-25,有価証券報告書－第38期(2024/09/01－2025/08/31)
E03271,7514,S100X67D,株式会社　ヒマラヤ,2025-08-31,2025-11-25,有価証券報告書－第50期(2024/09/01－2025/08/31)
E00327,1407,S100X68L,株式会社ウエストホールディングス,2025-08-31,2025-11-25,有価証券報告書－第20期(2024/09/01－2025/08/31)
E03391,2735,S100X626,株式会社ワッツ,2025-08-31,2025-11-25,有価証券報告書－第31期(2024/09/01－2025/08/31)
E03305,7581,S100X5Z0,株式会社サイゼリヤ,2025-08-31,2025-11-25,有価証券報告書－第53期(2024/09/01－2025/08/31)
E34729,4439,S100X6GX,株式会社東名,2025-08-31,2025-11-25,有価証券報告書－第28期(2024/09/01－2025/08/31)
E33514,9264,S100X5TH,ポエック株式会社,2025-08-31,2025-11-25,有価証券報告書－第37期(2024/09/01－2025/08/31)
E03000,3045,S100X6HQ,株式会社カワサキ,2025-08-31,2025-11-25,有価証券報告書－第54期(2024/09/01－2025/08/31)
E34238,7035,S100X6AI,ａｎｄ　ｆａｃｔｏｒｙ株式会社,2025-08-31,2025-11-25,有価証券報告書－第11期(2024/09/01－2025/08/31)
E35234,2999,S100X6G1,ホームポジション株式会社,2025-08-31,2025-11-25,有価証券報告書－第36期(2024/09/01－2025/08/31)
E24753,7818,S100X6MS,株式会社トランザクション,2025-08-31,2025-11-26,有価証券報告書－第39期(2024/09/01－2025/08/31)
E02238,7219,S100X6JZ,株式会社エッチ・ケー・エス,2025-08-31,2025-11-26,有価証券報告書－第52期(2024/09/01－2025/08/31)
E05083,4760,S100X5LJ,株式会社アルファ,2025-08-31,2025-11-26,有価証券報告書－第43期(2024/09/01－2025/08/31)
E34363,7805,S100X68N,プリントネット株式会社,2025-08-31,2025-11-26,有価証券報告書－第40期(2024/09/01－2025/08/31)
E01690,6289,S100X6JF,株式会社技研製作所,2025-08-31,2025-11-26,有価証券報告書－第44期(2024/09/01－2025/08/31)
E02493,3440,S100X6MC,日創グループ株式会社,2025-08-31,2025-11-26,有価証券報告書－第42期(2024/09/01－2025/08/31)
E31052,9418,S100X6EF,株式会社Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,2025-08-31,2025-11-26,有価証券報告書－第18期(2024/09/01－2025/08/31)
E34739,4440,S100X6ND,株式会社ヴィッツ,2025-08-31,2025-11-26,有価証券報告書－第29期(2024/09/01－2025/08/31)
E31968,3536,S100X6JA,アクサスホールディングス株式会社,2025-08-31,2025-11-26,有価証券報告書－第10期(2024/09/01－2025/08/31)
E03392,2736,S100X6QO,フェスタリアホールディングス株式会社,2025-08-31,2025-11-26,有価証券報告書－第62期(2024/09/01－2025/08/31)
E03221,9978,S100X6SE,株式会社文教堂グループホールディングス,2025-08-31,2025-11-26,有価証券報告書－第75期(2024/09/01－2025/08/31)
E01031,7928,S100X6CC,旭化学工業株式会社,2025-08-31,2025-11-26,有価証券報告書－第59期(2024/09/01－2025/08/31)
E05498,2449,S100X6O3,株式会社プラップジャパン,2025-08-31,2025-11-26,有価証券報告書－第55期(2024/09/01－2025/08/31)
E31743,7065,S100X6QU,ユーピーアール株式会社,2025-08-31,2025-11-26,有価証券報告書－第47期(2024/09/01－2025/08/31)
E02092,6668,S100X6VA,株式会社アドテックプラズマテクノロジー,2025-08-31,2025-11-26,有価証券報告書－第41期(2024/09/01－2025/08/31)
E01064,2927,S100X6W8,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,2025-08-31,2025-11-26,有価証券報告書－第45期(2024/09/01－2025/08/31)
E24998,3647,S100X6VP,株式会社ジー・スリーホールディングス,2025-08-31,2025-11-26,有価証券報告書－第15期(2024/09/01－2025/08/31)
E00311,8904,S100X6R9,株式会社ＡＶＡＮＴＩＡ,2025-08-31,2025-11-26,有価証券報告書－第36期(2024/09/01－2025/08/31)
E05584,2484,S100X153,株式会社出前館,2025-08-31,2025-11-26,有価証券報告書－第26期(2024/09/01－2025/08/31)
E40648,367A,S100X66L,プリモグローバルホールディングス株式会社,2025-08-31,2025-11-26,有価証券報告書－第5期(2024/09/01－2025/08/31)
E05716,2164,S100X6X1,株式会社地域新聞社,2025-08-31,2025-11-26,有価証券報告書－第41期(2024/09/01－2025/08/31)
E26579,3174,S100X6RU,株式会社ハピネス・アンド・ディ,2025-08-31,2025-11-26,有価証券報告書－第35期(2024/09/01－2025/08/31)
E34289,3498,S100X6TA,霞ヶ関キャピタル株式会社,2025-08-31,2025-11-26,有価証券報告書－第14期(2024/09/01－2025/08/31)
E31741,1434,S100X6GM,ＪＥＳＣＯホールディングス株式会社,2025-08-31,2025-11-26,有価証券報告書－第56期(2024/09/01－2025/08/31)
E03740,8783,S100X79I,ａｂｃ株式会社,2025-08-31,2025-11-27,有価証券報告書－第25期(2025/04/01－2025/08/31)
E34538,4433,S100X6V1,株式会社ヒト・コミュニケーションズ・ホールディングス,2025-08-31,2025-11-27,有価証券報告書－第7期(2024/09/01－2025/08/31)
E03471,3046,S100X74E,株式会社ジンズホールディングス,2025-08-31,2025-11-27,有価証券報告書－第38期(2024/09/01－2025/08/31)
E00471,2901,S100X7C2,株式会社ウェルディッシュ,2025-08-31,2025-11-28,有価証券報告書－第69期(2025/04/01－2025/08/31)
E04751,2157,S100X7DQ,株式会社コシダカホールディングス,2025-08-31,2025-11-28,有価証券報告書－第56期(2024/09/01－2025/08/31)
E03217,9983,S100X6X6,株式会社ファーストリテイリング,2025-08-31,2025-11-28,有価証券報告書－第64期(2024/09/01－2025/08/31)
E40917,428A,S100X7KP,サイプレス・ホールディングス株式会社,2025-08-31,2025-11-28,有価証券報告書－第7期(2024/09/01－2025/08/31)
E32991,3560,S100X6M7,株式会社ほぼ日,2025-08-31,2025-11-28,有価証券報告書－第47期(2024/09/01－2025/08/31)
E05409,2404,S100X7IQ,株式会社鉄人化ホールディングス,2025-08-31,2025-11-28,有価証券報告書－第27期(2024/09/01－2025/08/31)
E30020,3189,S100X7OR,株式会社ＡＮＡＰホールディングス,2025-08-31,2025-12-01,有価証券報告書－第34期(2024/09/01－2025/08/31)
E24991,4928,S100X8TQ,株式会社ノエビアホールディングス,2025-09-30,2025-12-08,有価証券報告書－第15期(2024/10/01－2025/09/30)
E04925,9795,S100X9C6,株式会社ステップ,2025-09-30,2025-12-10,有価証券報告書－第47期(2024/10/01－2025/09/30)
E24917,6050,S100X9H5,イー・ガーディアン株式会社,2025-09-30,2025-12-10,有価証券報告書－第28期(2024/10/01－2025/09/30)
E23492,3636,S100X9BV,株式会社三菱総合研究所,2025-09-30,2025-12-10,有価証券報告書－第56期(2024/10/01－2025/09/30)
E04807,9746,S100X9LY,株式会社　ＴＫＣ,2025-09-30,2025-12-11,有価証券報告書－第59期(2024/10/01－2025/09/30)
E22042,2185,S100X9E8,株式会社シイエム・シイ,2025-09-30,2025-12-12,有価証券報告書－第64期(2024/10/01－2025/09/30)
E35642,4051,S100X9ZE,ＧＭＯフィナンシャルゲート株式会社,2025-09-30,2025-12-12,有価証券報告書－第27期(2024/10/01－2025/09/30)
E05476,3769,S100X9RU,ＧＭＯペイメントゲートウェイ株式会社,2025-09-30,2025-12-12,有価証券報告書－第32期(2024/10/01－2025/09/30)
E30996,3698,S100XAH0,株式会社ＣＲＩ・ミドルウェア,2025-09-30,2025-12-15,有価証券報告書－第25期(2024/10/01－2025/09/30)
E33367,3992,S100XAHG,株式会社ニーズウェル,2025-09-30,2025-12-15,有価証券報告書－第39期(2024/10/01－2025/09/30)
E31776,6176,S100XAF9,株式会社ブランジスタ,2025-09-30,2025-12-15,有価証券報告書－第25期(2024/10/01－2025/09/30)
E01997,7711,S100XAGE,助川電気工業株式会社,2025-09-30,2025-12-15,有価証券報告書－第88期(2024/10/01－2025/09/30)
E00515,2926,S100XAAS,株式会社　篠崎屋,2025-09-30,2025-12-15,有価証券報告書－第39期(2024/10/01－2025/09/30)
E31681,3461,S100XAEN,株式会社パルマ,2025-09-30,2025-12-16,有価証券報告書－第58期(2024/10/01－2025/09/30)
E01034,4958,S100XAHE,長谷川香料株式会社,2025-09-30,2025-12-16,有価証券報告書－第64期(2024/10/01－2025/09/30)
E30537,3687,S100XAQJ,株式会社フィックスターズ,2025-09-30,2025-12-16,有価証券報告書－第24期(2024/10/01－2025/09/30)
E34965,4931,S100XA5Q,新日本製薬株式会社,2025-09-30,2025-12-16,有価証券報告書－第37期(2024/10/01－2025/09/30)
E32495,6200,S100XAOQ,株式会社インソース,2025-09-30,2025-12-16,有価証券報告書－第23期(2024/10/01－2025/09/30)
E34285,3496,S100XADZ,株式会社アズーム,2025-09-30,2025-12-16,有価証券報告書－第16期(2024/10/01－2025/09/30)
E30836,3690,S100XAFO,株式会社イルグルム,2025-09-30,2025-12-16,有価証券報告書－第25期(2024/10/01－2025/09/30)
E04072,3245,S100XAUW,株式会社ディア・ライフ,2025-09-30,2025-12-16,有価証券報告書－第21期(2024/10/01－2025/09/30)
E04691,9679,S100XAG9,ホウライ株式会社,2025-09-30,2025-12-16,有価証券報告書－第142期(2024/10/01－2025/09/30)
E05492,8789,S100XAOR,フィンテック　グローバル株式会社,2025-09-30,2025-12-16,有価証券報告書－第31期(2024/10/01－2025/09/30)
E03264,7505,S100XAQS,扶桑電通株式会社,2025-09-30,2025-12-17,有価証券報告書－第80期(2024/10/01－2025/09/30)
E32603,3939,S100XAZ4,株式会社カナミックネットワーク,2025-09-30,2025-12-17,有価証券報告書－第25期(2024/10/01－2025/09/30)
E32400,6194,S100XAZ6,株式会社アトラエ,2025-09-30,2025-12-17,有価証券報告書－第22期(2024/10/01－2025/09/30)
E34455,7681,S100XACD,株式会社レオクラン,2025-09-30,2025-12-17,有価証券報告書－第25期(2024/10/01－2025/09/30)
E02865,7539,S100XAO8,株式会社アイナボホールディングス,2025-09-30,2025-12-17,有価証券報告書－第71期(2024/10/01－2025/09/30)
E32380,6196,S100XAN1,株式会社ストライク,2025-09-30,2025-12-17,有価証券報告書－第29期(2024/10/01－2025/09/30)
E03343,7646,S100XAET,株式会社ＰＬＡＮＴ,2025-09-20,2025-12-17,有価証券報告書－第44期(2024/09/21－2025/09/20)
E01568,6316,S100XAQD,株式会社丸山製作所,2025-09-30,2025-12-17,有価証券報告書－第90期(2024/10/01－2025/09/30)
E04275,9233,S100XAIS,アジア航測株式会社,2025-09-30,2025-12-17,有価証券報告書－第78期(2024/10/01－2025/09/30)
E05424,3747,S100XB0Y,株式会社インタートレード,2025-09-30,2025-12-17,有価証券報告書－第27期(2024/10/01－2025/09/30)
E32156,6189,S100XAXC,株式会社グローバルキッズＣＯＭＰＡＮＹ,2025-09-30,2025-12-17,有価証券報告書－第10期(2024/10/01－2025/09/30)
E05280,8798,S100XB5U,株式会社アドバンスクリエイト,2025-09-30,2025-12-17,有価証券報告書－第30期(2024/10/01－2025/09/30)
E05340,3712,S100XAQC,株式会社情報企画,2025-09-30,2025-12-17,有価証券報告書－第39期(2024/10/01－2025/09/30)
E02548,3176,S100XABQ,三洋貿易株式会社,2025-09-30,2025-12-17,有価証券報告書－第79期(2024/10/01－2025/09/30)
E02810,7446,S100XAMG,東北化学薬品株式会社,2025-09-30,2025-12-17,有価証券報告書－第74期(2024/10/01－2025/09/30)
E27062,3668,S100XB7G,株式会社コロプラ,2025-09-30,2025-12-17,有価証券報告書－第17期(2024/10/01－2025/09/30)
E05073,4754,S100XBF5,株式会社トスネット,2025-09-30,2025-12-18,有価証券報告書－第49期(2024/10/01－2025/09/30)
E27043,6087,S100XARO,株式会社アビスト,2025-09-30,2025-12-18,有価証券報告書－第20期(2024/10/01－2025/09/30)
E00975,4554,S100XAU2,富士製薬工業株式会社,2025-09-30,2025-12-18,有価証券報告書－第61期(2024/10/01－2025/09/30)
E34271,3494,S100XAPZ,株式会社マリオン,2025-09-30,2025-12-18,有価証券報告書－第39期(2024/10/01－2025/09/30)
E02346,6677,S100XB6O,株式会社エスケーエレクトロニクス,2025-09-30,2025-12-18,有価証券報告書－第24期(2024/10/01－2025/09/30)
E04848,9699,S100XB09,ニシオホールディングス株式会社,2025-09-30,2025-12-18,有価証券報告書－第67期(2024/10/01－2025/09/30)
E02672,8151,S100X93C,株式会社東陽テクニカ,2025-09-30,2025-12-18,有価証券報告書－第73期(2024/10/01－2025/09/30)
E32619,3965,S100XB9Q,株式会社キャピタル・アセット・プランニング,2025-09-30,2025-12-18,有価証券報告書－第37期(2024/10/01－2025/09/30)
E01955,6965,S100XAWU,浜松ホトニクス株式会社,2025-09-30,2025-12-18,有価証券報告書－第78期(2024/10/01－2025/09/30)
E03173,9823,S100XBFS,株式会社マミーマートホールディングス,2025-09-30,2025-12-18,有価証券報告書－第60期(2024/10/01－2025/09/30)
