doc_id,scope,revenue_y0,revenue_y1,revenue_y2,revenue_y3,revenue_y4,revenue_tag,ordinary_income_y0,ordinary_income_y1,ordinary_income_y2,ordinary_income_y3,ordinary_income_y4,ordinary_income_tag,net_assets,net_assets_tag,net_assets_y0,net_assets_y1,net_assets_y2,net_assets_y3,net_assets_y4,shares_issued_prior1,roe_pct,roe_tag,equity_ratio_pct,equity_ratio_tag,dps,eps,eps_tag,shares_issued,current_assets,current_liabilities,operating_income,operating_income_tag,ocf,ocf_tag,icf,icf_tag,cash_and_equivalents,capex,interest_bearing_debt,interest_expense,interest_expense_tag,edinet_code,sec_code,period_end,name,market,sector33,sector17,size
S100YHD3,連結,39613980000.0,41467367000.0,39746648000.0,39399447000.0,40148374000.0,jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,889998000.0,941339000.0,152586000.0,739533000.0,981037000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,18632911000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,16133621000.0,16317354000.0,16983295000.0,17585130000.0,18632911000.0,28923000.0,4.0,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,41.9,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,8.0,25.76,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,28923000.0,13190608000.0,10697982000.0,868946000.0,jppfs_cor:OperatingIncome,2130318000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-3399498000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,5833125000.0,4340000000.0,11778396000.0,116033000.0,jppfs_cor:InterestExpensesNOE,E04329,9380,2026-03-31,東海運,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流,-
S100YHD7,連結,20040100000.0,25258580000.0,31610569000.0,37815935000.0,31557095000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1384799000.0,1267567000.0,3568035000.0,4676600000.0,3525114000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,35845371000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,23169310000.0,27163392000.0,28655470000.0,32031025000.0,35845371000.0,29672651.0,13.8,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,68.60000000000001,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,40.0,173.14,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,29672651.0,43318598000.0,7545986000.0,2497095000.0,jppfs_cor:OperatingIncome,5876384000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,743316000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,21738192000.0,1247000000.0,9120000000.0,99360000.0,jppfs_cor:InterestExpensesNOE,E01698,6418,2026-03-31,日本金銭機械,プライム（内国株式）,機械,機械,TOPIX Small 2
S100YHDE,連結,36213000000.0,37072000000.0,33140000000.0,37391000000.0,40586000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1848000000.0,2705000000.0,1123000000.0,4738000000.0,4716000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,36939000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,27024000000.0,28698000000.0,30198000000.0,33965000000.0,36939000000.0,7950000.0,7.91,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,69.89999999999999,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,76.0,411.42,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,7950000.0,36864000000.0,12649000000.0,4677000000.0,jppfs_cor:OperatingIncome,2557000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,498000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,23477000000.0,,3516000000.0,59000000.0,jppfs_cor:InterestExpensesNOE,E02855,7521,2026-03-31,ムサシ,スタンダード（内国株式）,卸売業,商社・卸売,-
S100YHDN,連結,37988000000.0,46534000000.0,48592000000.0,52678000000.0,57976000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,9712000000.0,11307000000.0,8230000000.0,11340000000.0,15123000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,63217000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,37202000000.0,43541000000.0,47920000000.0,54583000000.0,63217000000.0,105149520.0,18.099999999999998,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,83.1,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,32.0,103.07,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,105149520.0,55882000000.0,10624000000.0,14640000000.0,jppfs_cor:OperatingIncome,9605000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-6419000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,15648000000.0,720000000.0,,7000000.0,jppfs_cor:InterestExpensesNOE,E26124,6055,2026-03-31,ジャパンマテリアル,プライム（内国株式）,サービス業,情報通信・サービスその他,TOPIX Small 1
S100YHDW,連結,68452000000.0,76463000000.0,80578000000.0,76895000000.0,80323000000.0,jpcrp_cor:RevenueIFRSSummaryOfBusinessResults,5465000000.0,6416000000.0,8028000000.0,9086000000.0,12037000000.0,jpcrp_cor:ProfitLossBeforeTaxIFRSSummaryOfBusinessResults,32061000000.0,jpcrp_cor:EquityAttributableToOwnersOfParentIFRSSummaryOfBusinessResults,14281000000.0,19623000000.0,22753000000.0,25057000000.0,32061000000.0,29855619.0,29.599999999999998,jpcrp_cor:RateOfReturnOnEquityIFRSSummaryOfBusinessResults,23.7,jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults,115.0,,,21819399.0,55161000000.0,49907000000.0,12647000000.0,jpigp_cor:OperatingProfitLossIFRS,21673000000.0,jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults,-10743000000.0,jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults,40484000000.0,16600000000.0,,,,E27294,2588,2026-03-31,プレミアムウォーターホールディングス,スタンダード（内国株式）,食料品,食品,-
S100YHDZ,連結,563414000000.0,659656000000.0,644435000000.0,670042000000.0,650368000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,8844000000.0,18404000000.0,12475000000.0,9712000000.0,6175000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,89454000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,56374000000.0,67808000000.0,81900000000.0,86216000000.0,89454000000.0,67244000.0,6.4,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,23.9,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,36.0,87.44,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,67244000.0,236036000000.0,210145000000.0,10075000000.0,jppfs_cor:OperatingIncome,19814000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-11109000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,12630000000.0,3543000000.0,83741000000.0,3130000000.0,jppfs_cor:InterestExpensesNOE,E02516,9274,2026-03-31,ＫＰＰグループホールディングス,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 1
S100YHET,連結,2611996000.0,2047777000.0,5035707000.0,2882052000.0,2331883000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,-969538000.0,-582345000.0,-932872000.0,-986267000.0,-549045000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,1196894000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,4155252000.0,4504870000.0,2682099000.0,1784344000.0,1196894000.0,80676000.0,-39.24,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,23.59,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,,-7.23,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,80676000.0,3264470000.0,1484631000.0,-687360000.0,jppfs_cor:OperatingIncome,-879792000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,2345000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,743126000.0,13818000.0,1430097000.0,85547000.0,jppfs_cor:InterestExpensesNOE,E00541,3113,2026-03-31,ＵＮＩＶＡ・Ｏａｋホールディングス,スタンダード（内国株式）,証券、商品先物取引業,金融（除く銀行）,-
S100YHEX,個別,15010000000.0,13740000000.0,13804000000.0,14455000000.0,14988000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1459000000.0,1010000000.0,697000000.0,800000000.0,291000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,23019000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,21185000000.0,21652000000.0,22157000000.0,22504000000.0,23019000000.0,8832311.0,0.8999999999999999,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,86.3,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,40.0,29.41,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,8832311.0,5036000000.0,2419000000.0,143000000.0,jppfs_cor:OperatingIncome,-238000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1658000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,354000000.0,7105000000.0,,,,E00465,2806,2026-03-31,ユタカフーズ,スタンダード（内国株式）,食料品,食品,-
S100YHEY,連結,73958000000.0,84316000000.0,86638000000.0,91839000000.0,99607000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,8282000000.0,10510000000.0,13717000000.0,14809000000.0,18382000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,115465000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,83136000000.0,88906000000.0,99847000000.0,106034000000.0,115465000000.0,46537426.0,12.6,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,83.6,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,148.0,76.55,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,46537426.0,77643000000.0,16313000000.0,17571000000.0,jppfs_cor:OperatingIncome,14799000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-3406000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,36270000000.0,3762000000.0,875000000.0,25000000.0,jppfs_cor:InterestExpensesNOE,E02381,6454,2026-03-31,マックス,プライム（内国株式）,機械,機械,TOPIX Small 1
S100YHF0,連結,47645000000.0,51621000000.0,51123000000.0,52009000000.0,52366000000.0,jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,3097000000.0,2802000000.0,3531000000.0,3499000000.0,3800000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,28091000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,20563000000.0,22033000000.0,24025000000.0,25766000000.0,28091000000.0,23308000.0,9.1,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,58.4,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,23.0,114.64,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,23308000.0,21025000000.0,14339000000.0,3645000000.0,jppfs_cor:OperatingIncome,4296000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1451000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,10822000000.0,1374000000.0,6150000000.0,62000000.0,jppfs_cor:InterestExpensesNOE,E04194,9059,2026-03-31,カンダホールディングス,スタンダード（内国株式）,陸運業,運輸・物流,-
S100YHFB,連結,21147821000.0,24529038000.0,22595830000.0,25012868000.0,26921663000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,474894000.0,673545000.0,651730000.0,757557000.0,725284000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,9416077000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,6950376000.0,7370220000.0,8137534000.0,8935960000.0,9416077000.0,3579105.0,6.1,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,52.900000000000006,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,46.0,162.92,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,3579105.0,11527652000.0,6882072000.0,504736000.0,jppfs_cor:OperatingIncome,103528000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,317133000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,1452563000.0,5502000.0,150000000.0,103000.0,jppfs_cor:InterestExpensesNOE,E32146,3537,2026-03-31,昭栄薬品,スタンダード（内国株式）,卸売業,商社・卸売,-
S100YHFG,連結,191892000000.0,261156000000.0,298759000000.0,300831000000.0,291866000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1292000000.0,1921000000.0,3001000000.0,3047000000.0,7495000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,71687000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,60578000000.0,64756000000.0,71742000000.0,64246000000.0,71687000000.0,18712244.0,8.6,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,31.8,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,24.0,254.5,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,18712244.0,84093000000.0,80145000000.0,8405000000.0,jppfs_cor:OperatingIncome,20533000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-9683000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,18620000000.0,11306000000.0,65757000000.0,2069000000.0,jppfs_cor:InterestExpensesNOE,E02229,7212,2026-03-31,エフテック,スタンダード（内国株式）,輸送用機器,自動車・輸送機,-
S100YHFI,連結,231461000000.0,223948000000.0,184661000000.0,193398000000.0,196244000000.0,jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,30421000000.0,29115000000.0,16880000000.0,17497000000.0,15808000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,325072000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,213945000000.0,228945000000.0,264804000000.0,274145000000.0,325072000000.0,77747315.0,6.1,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,61.199999999999996,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,103.0,230.86,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,76614215.0,76262000000.0,36452000000.0,11413000000.0,jppfs_cor:OperatingIncome,28162000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-20001000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,39070000000.0,27028000000.0,78494000000.0,603000000.0,jppfs_cor:InterestExpensesNOE,E04285,9303,2026-03-31,住友倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流,TOPIX Small 1
S100YHFP,連結,46362000000.0,54773000000.0,52993000000.0,55737000000.0,57373000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,4156000000.0,4717000000.0,2802000000.0,3747000000.0,2672000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,61491000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,51263000000.0,53658000000.0,57764000000.0,59400000000.0,61491000000.0,23914000.0,-1.5,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,68.89999999999999,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,60.0,-38.47,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,23914000.0,47873000000.0,16162000000.0,2176000000.0,jppfs_cor:OperatingIncome,4541000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-6213000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,11194000000.0,4721000000.0,12377000000.0,142000000.0,jppfs_cor:InterestExpensesNOE,E00764,4027,2026-03-31,テイカ,プライム（内国株式）,化学,素材・化学,TOPIX Small 2
S100YHFR,連結,15103447000.0,20346659000.0,36575140000.0,42250771000.0,32281157000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,2502710000.0,4730297000.0,12500881000.0,13086719000.0,9693538000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,85733274000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,54241998000.0,56307370000.0,71254036000.0,78230262000.0,85733274000.0,22720000.0,8.1,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,91.0,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,150.0,359.92,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,22720000.0,52630405000.0,4390715000.0,8795106000.0,jppfs_cor:OperatingIncome,7814688000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-2480551000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,38963318000.0,2318000000.0,,,,E02424,6419,2026-03-31,マースグループホールディングス,プライム（内国株式）,機械,機械,TOPIX Small 1
S100YHFW,連結,3924491000.0,4335315000.0,4684804000.0,5601271000.0,5653524000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,146413000.0,192692000.0,242709000.0,316541000.0,261708000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,2794166000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,2336750000.0,2448186000.0,2490529000.0,2660652000.0,2794166000.0,20236086.0,7.6899999999999995,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,29.270000000000003,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,5.0,13.58,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,20236086.0,2548618000.0,1724558000.0,279958000.0,jppfs_cor:OperatingIncome,97856000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-441459000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,965563000.0,441889000.0,3502088000.0,33873000.0,jppfs_cor:InterestExpensesNOE,E00585,3011,2026-03-31,バナーズ,スタンダード（内国株式）,小売業,小売,-
S100YHFZ,個別,28549000000.0,43074000000.0,55322000000.0,51914000000.0,46952000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,-1719000000.0,4723000000.0,9360000000.0,9076000000.0,6434000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,44311000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,26509000000.0,30474000000.0,38507000000.0,42838000000.0,44311000000.0,36800000.0,5.8999999999999995,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,41.4,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,18.0,70.02,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,36800000.0,64914000000.0,32244000000.0,5524000000.0,jppfs_cor:OperatingIncome,4169000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-9677000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,4145000000.0,6727000000.0,49800000000.0,342000000.0,jppfs_cor:InterestExpensesNOE,E01327,5726,2026-03-31,大阪チタニウムテクノロジーズ,プライム（内国株式）,非鉄金属,鉄鋼・非鉄,TOPIX Small 1
S100YHGU,連結,42526149000.0,42944179000.0,51842358000.0,50832166000.0,52366140000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,2898184000.0,2785014000.0,2726059000.0,3906938000.0,4809888000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,27992327000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,19367765000.0,20967650000.0,22633568000.0,24988184000.0,27992327000.0,10728000.0,13.0,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,59.3,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,100.0,328.95,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,10728000.0,35644358000.0,17605585000.0,4769159000.0,jppfs_cor:OperatingIncome,1938756000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-875483000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,10601343000.0,,975000000.0,12625000.0,jppfs_cor:InterestExpensesNOE,E00242,1828,2026-03-31,田辺工業,スタンダード（内国株式）,建設業,建設・資材,-
S100YHGY,連結,81603000000.0,97404000000.0,101355000000.0,100965000000.0,109862000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,3168000000.0,4041000000.0,3915000000.0,3761000000.0,4453000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,44240000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,33178000000.0,35608000000.0,39081000000.0,40846000000.0,44240000000.0,16006200.0,7.000000000000001,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,68.10000000000001,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,72.0,184.63,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,16028000.0,49583000000.0,18591000000.0,4084000000.0,jppfs_cor:OperatingIncome,2981000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1804000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,8850000000.0,,1465000000.0,16000000.0,jppfs_cor:InterestExpensesNOE,E02851,7510,2026-03-31,たけびし,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 2
S100YHH0,連結,12771787000.0,13779777000.0,14778211000.0,15102329000.0,15520127000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1620980000.0,1817768000.0,2038153000.0,2052980000.0,2000922000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,20325936000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,14509818000.0,15591462000.0,17372932000.0,18715939000.0,20325936000.0,3420000.0,7.1,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,74.8,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,90.0,439.59,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,3420000.0,14425923000.0,4546395000.0,1919223000.0,jppfs_cor:OperatingIncome,2477008000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1543510000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,5910930000.0,1185000000.0,,18270000.0,jppfs_cor:InterestExpensesNOE,E03330,7634,2026-03-31,星医療酸器,スタンダード（内国株式）,卸売業,商社・卸売,-
S100YHHC,連結,16720000000.0,16675000000.0,14184000000.0,13893000000.0,12722000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1180000000.0,619000000.0,-608000000.0,-103000000.0,-70000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,16268000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,16301000000.0,16898000000.0,16618000000.0,16282000000.0,16268000000.0,11020000.0,-1.0,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,78.10000000000001,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,10.0,-15.29,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,11020000.0,12494000000.0,2882000000.0,-64000000.0,jppfs_cor:OperatingIncome,554000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-844000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,3364000000.0,116000000.0,1207000000.0,12000000.0,jppfs_cor:InterestExpensesNOE,E01510,6155,2026-03-31,高松機械工業,スタンダード（内国株式）,機械,機械,-
S100YHHI,連結,51736000000.0,59028000000.0,61955000000.0,67083000000.0,69326000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,5604000000.0,7643000000.0,8240000000.0,8954000000.0,9470000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,49577000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,27041000000.0,32574000000.0,37762000000.0,42797000000.0,49577000000.0,27845000.0,12.9,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,65.7,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,55.0,216.33,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,27845000.0,55292000000.0,23149000000.0,9209000000.0,jppfs_cor:OperatingIncome,6469000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-3792000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,13618000000.0,3712000000.0,11815000000.0,299000000.0,jppfs_cor:InterestExpensesNOE,E02344,7745,2026-03-31,Ａ＆Ｄホロンホールディングス,プライム（内国株式）,精密機器,電機・精密,TOPIX Small 1
S100YHHK,連結,117009000000.0,192767000000.0,221246000000.0,188535000000.0,200834000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,9050000000.0,23440000000.0,37122000000.0,25118000000.0,11756000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,133056000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,89609000000.0,109864000000.0,131020000000.0,137046000000.0,133056000000.0,179756405.0,6.47,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,79.38,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,50.0,49.74,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,179968630.0,122819000000.0,32520000000.0,12354000000.0,jppfs_cor:OperatingIncome,7693000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-22884000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,44541000000.0,22238000000.0,,,,E37978,6526,2026-03-31,ソシオネクスト,プライム（内国株式）,電気機器,電機・精密,TOPIX Mid400
